ID,Category
2998,1
2999,0
3000,0
3001,1
3002,1
3003,0
3004,0
3005,1
3006,1
3007,1
3008,0
3009,1
3010,1
3011,1
3012,0
3013,1
3014,1
3015,1
3016,0
3017,1
3018,1
3019,1
3020,1
3021,0
3022,1
3023,1
3024,1
3025,0
3026,0
3027,1
3028,1
3029,0
3030,1
3031,1
3032,1
3033,1
3034,1
3035,0
3036,1
3037,1
3038,1
3039,1
3040,1
3041,1
3042,1
3043,1
3044,1
3045,1
3046,0
3047,1
3048,1
3049,1
3050,0
3051,1
3052,0
3053,1
3054,0
3055,1
3056,0
3057,1
3058,1
3059,0
3060,0
3061,1
3062,1
3063,1
3064,1
3065,1
3066,1
3067,1
3068,1
3069,1
3070,1
3071,1
3072,1
3073,1
3074,1
3075,1
3076,1
3077,1
3078,1
3079,0
3080,0
3081,1
3082,1
3083,0
3084,0
3085,1
3086,0
3087,1
3088,1
3089,1
3090,0
3091,1
3092,1
3093,1
3094,0
3095,1
3096,1
3097,0
3098,1
3099,1
3100,0
3101,1
3102,1
3103,1
3104,1
3105,1
3106,1
3107,1
3108,1
3109,1
3110,1
3111,1
3112,0
3113,1
3114,1
3115,1
3116,0
3117,0
3118,1
3119,0
3120,0
3121,1
3122,1
3123,1
3124,1
3125,1
3126,1
3127,1
3128,0
3129,1
3130,1
3131,1
3132,1
3133,1
3134,0
3135,1
3136,1
3137,1
3138,1
3139,1
3140,1
3141,1
3142,1
3143,0
3144,1
3145,1
3146,1
3147,1
3148,1
3149,0
3150,0
3151,1
3152,1
3153,0
3154,1
3155,1
3156,0
3157,1
3158,1
3159,1
3160,0
3161,1
3162,1
3163,1
3164,1
3165,1
3166,0
3167,1
3168,1
3169,1
3170,1
3171,0
3172,1
3173,0
3174,0
3175,1
3176,1
3177,1
3178,1
3179,1
3180,1
3181,1
3182,1
3183,1
3184,0
3185,0
3186,1
3187,0
3188,1
3189,1
3190,1
3191,1
3192,0
3193,1
3194,0
3195,0
3196,1
3197,1
3198,1
3199,1
3200,1
3201,0
3202,0
3203,0
3204,0
3205,1
3206,1
3207,1
3208,1
3209,1
3210,0
3211,0
3212,1
3213,0
3214,0
3215,1
3216,1
3217,1
3218,1
3219,0
3220,1
3221,0
3222,0
3223,1
3224,0
3225,1
3226,1
3227,0
3228,0
3229,1
3230,1
3231,1
3232,1
3233,0
3234,0
3235,1
3236,1
3237,0
3238,1
3239,1
3240,1
3241,1
3242,0
3243,1
3244,1
3245,1
3246,1
3247,1
3248,0
3249,0
3250,0
3251,0
3252,0
3253,1
3254,0
3255,1
3256,1
3257,1
3258,0
3259,0
3260,0
3261,1
3262,0
3263,0
3264,1
3265,0
3266,1
3267,1
3268,1
3269,0
3270,1
3271,1
3272,1
3273,0
3274,1
3275,1
3276,0
3277,1
3278,0
3279,1
3280,1
3281,0
3282,1
3283,0
3284,1
3285,1
3286,1
3287,1
3288,1
3289,1
3290,1
3291,0
3292,1
3293,1
3294,0
3295,1
3296,1
3297,0
3298,1
3299,1
3300,1
3301,0
3302,0
3303,0
3304,1
3305,0
3306,0
3307,1
3308,0
3309,0
3310,1
3311,1
3312,1
3313,1
3314,1
3315,1
3316,1
3317,1
3318,0
3319,1
3320,0
3321,1
3322,1
3323,1
3324,1
3325,0
3326,1
3327,1
3328,1
3329,1
3330,1
3331,1
3332,0
3333,1
3334,1
3335,1
3336,0
3337,1
3338,0
3339,1
3340,0
3341,0
3342,0
3343,1
3344,1
3345,1
3346,0
3347,1
3348,1
3349,1
3350,0
3351,0
3352,1
3353,1
3354,1
3355,0
3356,1
3357,0
3358,0
3359,0
3360,1
3361,0
3362,1
3363,1
3364,1
3365,1
3366,0
3367,1
3368,1
3369,1
3370,1
3371,0
3372,1
3373,1
3374,1
3375,0
3376,1
3377,1
3378,1
3379,1
3380,1
3381,1
3382,0
3383,0
3384,0
3385,1
3386,1
3387,1
3388,1
3389,1
3390,0
3391,1
3392,0
3393,0
3394,1
3395,1
3396,0
3397,1
3398,1
3399,1
3400,1
3401,1
3402,1
3403,1
3404,1
3405,1
3406,1
3407,1
3408,0
3409,1
3410,1
3411,1
3412,1
3413,1
3414,1
3415,0
3416,1
3417,1
3418,0
3419,1
3420,0
3421,1
3422,1
3423,1
3424,1
3425,1
3426,1
3427,1
3428,0
3429,1
3430,1
3431,1
3432,1
3433,1
3434,0
3435,1
3436,0
3437,1
3438,1
3439,0
3440,0
3441,0
3442,1
3443,1
3444,1
3445,0
3446,1
3447,1
3448,1
3449,1
3450,0
3451,1
3452,0
3453,1
3454,1
3455,0
3456,0
3457,0
3458,1
3459,1
3460,1
3461,1
3462,0
3463,1
3464,0
3465,1
3466,0
3467,1
3468,1
3469,0
3470,1
3471,0
3472,0
3473,1
3474,1
3475,1
3476,0
3477,1
3478,1
3479,1
3480,1
3481,0
3482,1
3483,1
3484,1
3485,0
3486,1
3487,1
3488,1
3489,1
3490,1
3491,1
3492,1
3493,0
3494,1
3495,1
3496,1
3497,1
3498,1
3499,1
3500,1
3501,1
3502,1
3503,1
3504,1
3505,1
3506,0
3507,1
3508,0
3509,1
3510,1
3511,1
3512,0
3513,1
3514,1
3515,1
3516,0
3517,0
3518,1
3519,1
3520,0
3521,1
3522,1
3523,1
3524,1
3525,1
3526,1
3527,0
3528,0
3529,1
3530,0
3531,1
3532,1
3533,0
3534,1
3535,0
3536,1
3537,1
3538,0
3539,0
3540,1
3541,1
3542,1
3543,1
3544,0
3545,1
3546,1
3547,0
3548,0
3549,1
3550,1
3551,0
3552,1
3553,1
3554,1
3555,1
3556,1
3557,1
3558,0
3559,1
3560,0
3561,1
3562,1
3563,1
3564,1
3565,1
3566,1
3567,0
3568,0
3569,0
3570,0
3571,1
3572,1
3573,1
3574,1
3575,0
3576,0
3577,0
3578,0
3579,0
3580,1
3581,1
3582,1
3583,0
3584,1
3585,1
3586,1
3587,0
3588,1
3589,1
3590,1
3591,1
3592,1
3593,1
3594,1
3595,1
3596,1
3597,1
3598,0
3599,0
3600,1
3601,1
3602,0
3603,1
3604,0
3605,1
3606,0
3607,0
3608,0
3609,1
3610,0
3611,1
3612,1
3613,0
3614,0
3615,1
3616,1
3617,1
3618,1
3619,1
3620,1
3621,1
3622,0
3623,1
3624,1
3625,1
3626,1
3627,1
3628,1
3629,0
3630,1
3631,1
3632,1
3633,0
3634,0
3635,0
3636,1
3637,1
3638,1
3639,1
3640,0
3641,1
3642,1
3643,1
3644,0
3645,0
3646,1
3647,1
3648,0
3649,1
3650,1
3651,0
3652,0
3653,1
3654,1
3655,1
3656,1
3657,0
3658,1
3659,1
3660,0
3661,1
3662,0
3663,0
3664,1
3665,1
3666,1
3667,1
3668,1
3669,1
3670,0
3671,1
3672,1
3673,1
3674,0
3675,1
3676,1
3677,1
3678,0
3679,1
3680,0
3681,1
3682,1
3683,1
3684,0
3685,1
3686,0
3687,0
3688,1
3689,0
3690,0
3691,0
3692,1
3693,1
3694,1
3695,1
3696,1
3697,1
3698,1
3699,1
3700,0
3701,1
3702,1
3703,1
3704,1
3705,1
3706,0
3707,1
3708,1
3709,1
3710,1
3711,0
3712,0
3713,0
3714,0
3715,1
3716,1
3717,0
3718,1
3719,0
3720,0
3721,0
3722,0
3723,1
3724,0
3725,0
3726,1
3727,1
3728,0
3729,1
3730,0
3731,1
3732,1
3733,0
3734,1
3735,1
3736,1
3737,1
3738,1
3739,1
3740,0
3741,1
3742,0
3743,1
3744,1
3745,1
3746,1
3747,1
3748,1
3749,1
3750,1
3751,1
3752,1
3753,1
3754,0
3755,1
3756,0
3757,0
3758,0
3759,0
3760,0
3761,1
3762,1
3763,1
3764,0
3765,0
3766,0
3767,1
3768,0
3769,0
3770,1
3771,0
3772,1
3773,1
3774,1
3775,1
3776,1
3777,1
3778,1
3779,1
3780,1
3781,1
3782,1
3783,1
3784,0
3785,0
3786,1
3787,1
3788,0
3789,1
3790,1
3791,1
3792,0
3793,1
3794,1
3795,1
3796,1
3797,1
3798,1
3799,0
3800,1
3801,0
3802,1
3803,1
3804,1
3805,0
3806,0
3807,1
3808,0
3809,1
3810,0
3811,0
3812,1
3813,1
3814,0
3815,1
3816,1
3817,1
3818,1
3819,1
3820,0
3821,1
3822,1
3823,1
3824,0
3825,0
3826,0
3827,1
3828,0
3829,1
3830,1
3831,1
3832,1
3833,1
3834,0
3835,1
3836,1
3837,1
3838,1
3839,1
3840,0
3841,0
3842,1
3843,1
3844,1
3845,0
3846,1
3847,1
3848,0
3849,1
3850,0
3851,0
3852,1
3853,1
3854,0
3855,1
3856,1
3857,0
3858,1
3859,1
3860,1
3861,1
3862,1
3863,1
3864,1
3865,1
3866,1
3867,1
3868,1
3869,0
3870,0
3871,1
3872,1
3873,1
3874,0
3875,1
3876,1
3877,0
3878,0
3879,1
3880,1
3881,1
3882,1
3883,0
3884,0
3885,1
3886,0
3887,0
3888,0
3889,1
3890,1
3891,1
3892,1
3893,1
3894,0
3895,0
3896,1
3897,1
3898,0
3899,1
3900,1
3901,0
3902,0
3903,0
3904,1
3905,1
3906,1
3907,1
3908,1
3909,1
3910,0
3911,1
3912,1
3913,1
3914,1
3915,0
3916,1
3917,0
3918,1
3919,1
3920,1
3921,0
3922,1
3923,0
3924,0
3925,1
3926,0
3927,1
3928,1
3929,1
3930,1
3931,1
3932,1
3933,1
3934,0
3935,0
3936,1
3937,1
3938,0
3939,1
3940,1
3941,1
3942,1
3943,1
3944,1
3945,1
3946,1
3947,0
3948,1
3949,0
3950,1
3951,0
3952,1
3953,1
3954,0
3955,0
3956,1
3957,1
3958,0
3959,1
3960,0
3961,1
3962,1
3963,1
3964,0
3965,1
3966,0
3967,1
3968,1
3969,0
3970,1
3971,1
3972,0
3973,0
3974,0
3975,0
3976,0
3977,1
3978,1
3979,1
3980,1
3981,1
3982,1
3983,0
3984,1
3985,1
3986,1
3987,1
3988,1
3989,1
3990,1
3991,1
3992,1
3993,1
3994,1
3995,0
3996,1
3997,1
3998,0
3999,1
4000,0
4001,1
4002,1
4003,1
4004,1
4005,0
4006,0
4007,1
4008,1
4009,1
4010,1
4011,1
4012,1
4013,0
4014,0
4015,0
4016,0
4017,1
4018,1
4019,1
4020,1
4021,0
4022,1
4023,1
4024,1
4025,1
4026,1
4027,1
4028,1
4029,1
4030,1
4031,1
4032,1
4033,1
4034,1
4035,1
4036,1
4037,1
4038,1
4039,1
4040,1
4041,1
4042,1
4043,1
4044,0
4045,1
4046,1
4047,0
4048,1
4049,1
4050,1
4051,1
4052,1
4053,0
4054,1
4055,0
4056,1
4057,1
4058,1
4059,0
4060,1
4061,1
4062,1
4063,1
4064,1
4065,0
4066,1
4067,1
4068,1
4069,1
4070,0
4071,1
4072,1
4073,1
4074,0
4075,0
4076,1
4077,1
4078,1
4079,0
4080,0
4081,1
4082,1
4083,0
4084,0
4085,1
4086,0
4087,0
4088,1
4089,0
4090,1
4091,0
4092,0
4093,1
4094,1
4095,1
4096,0
4097,0
4098,1
4099,1
4100,1
4101,1
4102,1
4103,0
4104,0
4105,0
4106,1
4107,1
4108,1
4109,1
4110,1
4111,1
4112,0
4113,1
4114,1
4115,0
4116,1
4117,1
4118,1
4119,1
4120,1
4121,0
4122,1
4123,1
4124,1
4125,0
4126,1
4127,1
4128,1
4129,1
4130,1
4131,1
4132,1
4133,0
4134,0
4135,0
4136,1
4137,0
4138,0
4139,1
4140,1
4141,0
4142,1
4143,1
4144,1
4145,0
4146,1
4147,1
4148,1
4149,1
4150,1
4151,0
4152,0
4153,1
4154,0
4155,1
4156,1
4157,1
4158,1
4159,0
4160,0
4161,0
4162,0
4163,0
4164,1
4165,1
4166,1
4167,1
4168,1
4169,1
4170,1
4171,1
4172,1
4173,1
4174,1
4175,0
4176,1
4177,1
4178,1
4179,1
4180,0
4181,0
4182,1
4183,1
4184,0
4185,1
4186,1
4187,1
4188,1
4189,1
4190,1
4191,0
4192,1
4193,0
4194,1
4195,1
4196,0
4197,1
4198,0
4199,1
4200,1
4201,1
4202,1
4203,1
4204,1
4205,1
4206,1
4207,1
4208,0
4209,1
4210,0
4211,0
4212,1
4213,1
4214,1
4215,0
4216,0
4217,1
4218,1
4219,0
4220,1
4221,1
4222,0
4223,0
4224,0
4225,0
4226,0
4227,1
4228,1
4229,1
4230,0
4231,1
4232,0
4233,1
4234,1
4235,1
4236,1
4237,1
4238,1
4239,0
4240,1
4241,0
4242,1
4243,0
4244,1
4245,1
4246,1
4247,1
4248,1
4249,1
4250,1
4251,1
4252,1
4253,0
4254,1
4255,0
4256,0
4257,1
4258,1
4259,1
4260,1
4261,1
4262,1
4263,1
4264,0
4265,1
4266,1
4267,0
4268,1
4269,1
4270,1
4271,0
4272,1
4273,0
4274,1
4275,0
4276,1
4277,1
4278,1
4279,0
4280,1
4281,1
4282,0
4283,0
4284,1
4285,1
4286,0
4287,0
4288,1
4289,1
4290,0
4291,1
4292,1
4293,1
4294,1
4295,0
4296,1
4297,1
4298,1
4299,1
4300,1
4301,1
4302,1
4303,1
4304,1
4305,0
4306,0
4307,0
4308,1
4309,0
4310,0
4311,1
4312,0
4313,1
4314,0
4315,1
4316,1
4317,0
4318,1
4319,1
4320,1
4321,1
4322,0
4323,0
4324,1
4325,1
4326,1
4327,1
4328,1
4329,1
4330,0
4331,1
4332,1
4333,1
4334,1
4335,1
4336,1
4337,1
4338,0
4339,0
4340,0
4341,1
4342,1
4343,0
4344,0
4345,1
4346,1
4347,0
4348,1
4349,0
4350,0
4351,1
4352,1
4353,1
4354,0
4355,1
4356,0
4357,0
4358,1
4359,1
4360,1
4361,1
4362,1
4363,1
4364,1
4365,0
4366,1
4367,1
4368,1
4369,1
4370,1
4371,1
4372,1
4373,1
4374,1
4375,1
4376,1
4377,1
4378,0
4379,0
4380,1
4381,0
4382,1
4383,1
4384,0
4385,1
4386,1
4387,1
4388,0
4389,0
4390,1
4391,0
4392,1
4393,0
4394,1
4395,1
4396,1
4397,1
4398,1
4399,1
4400,0
4401,1
4402,1
4403,0
4404,1
4405,1
4406,0
4407,1
4408,1
4409,0
4410,1
4411,0
4412,1
4413,0
4414,1
4415,1
4416,1
4417,0
4418,1
4419,1
4420,0
4421,1
4422,0
4423,1
4424,1
4425,1
4426,1
4427,0
4428,1
4429,1
4430,1
4431,1
4432,1
4433,1
4434,0
4435,0
4436,1
4437,1
4438,1
4439,1
4440,1
4441,0
4442,0
4443,1
4444,0
4445,0
4446,1
4447,1
4448,1
4449,1
4450,1
4451,1
4452,1
4453,0
4454,0
4455,1
4456,0
4457,0
4458,0
4459,0
4460,1
4461,0
4462,1
4463,1
4464,0
4465,1
4466,0
4467,1
4468,1
4469,1
4470,0
4471,0
4472,1
4473,0
4474,0
4475,1
4476,1
4477,0
4478,0
4479,1
4480,1
4481,1
4482,1
4483,1
4484,0
4485,1
4486,1
4487,1
4488,0
4489,0
4490,1
4491,1
4492,1
4493,0
4494,1
4495,1
4496,1
4497,1
4498,1
4499,1
4500,1
4501,0
4502,0
4503,1
4504,1
4505,1
4506,1
4507,0
4508,0
4509,0
4510,0
4511,1
4512,0
4513,0
4514,1
4515,1
4516,0
4517,0
4518,1
4519,1
4520,1
4521,0
4522,1
4523,1
4524,0
4525,0
4526,0
4527,1
4528,0
4529,1
4530,0
4531,1
4532,1
4533,0
4534,1
4535,1
4536,0
4537,1
4538,1
4539,1
4540,0
4541,1
4542,1
4543,1
4544,1
4545,1
4546,1
4547,0
4548,0
4549,1
4550,1
4551,1
4552,1
4553,1
4554,1
4555,1
4556,1
4557,1
4558,1
4559,0
4560,1
4561,1
4562,1
4563,0
4564,1
4565,1
4566,1
4567,1
4568,0
4569,0
4570,0
4571,1
4572,1
4573,0
4574,0
4575,1
4576,1
4577,1
4578,0
4579,1
4580,1
4581,1
4582,1
4583,1
4584,1
4585,1
4586,1
4587,0
4588,0
4589,1
4590,1
4591,0
4592,1
4593,1
4594,1
4595,0
4596,1
4597,1
4598,1
4599,0
4600,0
4601,0
4602,0
4603,1
4604,0
4605,1
4606,1
4607,0
4608,0
4609,1
4610,1
4611,1
4612,0
4613,1
4614,0
4615,1
4616,0
4617,1
4618,1
4619,1
4620,1
4621,0
4622,0
4623,1
4624,0
4625,1
4626,1
4627,1
4628,1
4629,1
4630,0
4631,1
4632,0
4633,0
4634,1
4635,0
4636,1
4637,1
4638,0
4639,1
4640,1
4641,1
4642,1
4643,0
4644,0
4645,1
4646,0
4647,1
4648,0
4649,1
4650,1
4651,1
4652,1
4653,0
4654,1
4655,1
4656,0
4657,0
4658,1
4659,1
4660,1
4661,1
4662,1
4663,1
4664,1
4665,1
4666,0
4667,0
4668,1
4669,1
4670,1
4671,1
4672,1
4673,1
4674,0
4675,1
4676,0
4677,1
4678,1
4679,1
4680,0
4681,0
4682,0
4683,1
4684,0
4685,1
4686,1
4687,1
4688,1
4689,1
4690,0
4691,1
4692,1
4693,1
4694,1
4695,0
4696,0
4697,1
4698,0
4699,0
4700,1
4701,0
4702,1
4703,1
4704,1
4705,0
4706,1
4707,0
4708,1
4709,1
4710,0
4711,0
4712,0
4713,0
4714,1
4715,1
4716,1
4717,1
4718,1
4719,0
4720,0
4721,1
4722,1
4723,0
4724,0
4725,1
4726,0
4727,1
4728,0
4729,1
4730,1
4731,1
4732,1
4733,0
4734,0
4735,1
4736,1
4737,1
4738,1
4739,1
4740,1
4741,1
4742,0
4743,1
4744,1
4745,1
4746,0
4747,1
4748,1
4749,1
4750,1
4751,0
4752,1
4753,0
4754,1
4755,0
4756,0
4757,0
4758,0
4759,0
4760,1
4761,0
4762,0
4763,0
4764,1
4765,1
4766,0
4767,1
4768,1
4769,0
4770,1
4771,0
4772,1
4773,1
4774,1
4775,1
4776,1
4777,1
4778,1
4779,1
4780,0
4781,0
4782,1
4783,0
4784,1
4785,1
4786,1
4787,1
4788,1
4789,0
4790,0
4791,0
4792,1
4793,1
4794,1
4795,1
4796,1
4797,1
4798,0
4799,0
4800,1
4801,0
4802,1
4803,0
4804,1
4805,1
4806,1
4807,1
4808,1
4809,0
4810,1
4811,1
4812,1
4813,0
4814,1
4815,0
4816,0
4817,1
4818,1
4819,0
4820,0
4821,0
4822,1
4823,0
4824,0
4825,1
4826,0
4827,1
4828,1
4829,1
4830,0
4831,0
4832,1
4833,1
4834,1
4835,1
4836,1
4837,0
4838,0
4839,1
4840,1
4841,1
4842,0
4843,0
4844,1
4845,1
4846,0
4847,1
4848,0
4849,1
4850,1
4851,1
4852,1
4853,1
4854,1
4855,1
4856,1
4857,1
4858,1
4859,1
4860,0
4861,1
4862,1
4863,1
4864,1
4865,1
4866,1
4867,1
4868,1
4869,0
4870,1
4871,1
4872,0
4873,0
4874,1
4875,1
4876,1
4877,0
4878,0
4879,0
4880,0
4881,1
4882,1
4883,0
4884,0
4885,1
4886,0
4887,0
4888,0
4889,1
4890,1
4891,0
4892,1
4893,0
4894,1
4895,0
4896,1
4897,1
4898,1
4899,0
4900,1
4901,0
4902,1
4903,0
4904,1
4905,0
4906,1
4907,1
4908,0
4909,1
4910,1
4911,0
4912,0
4913,1
4914,0
4915,0
4916,1
4917,0
4918,0
4919,0
4920,1
4921,0
4922,1
4923,0
4924,0
4925,1
4926,0
4927,1
4928,1
4929,0
4930,1
4931,0
4932,0
4933,0
4934,0
4935,1
4936,1
4937,1
4938,1
4939,0
4940,1
4941,1
4942,1
4943,0
4944,1
4945,1
4946,1
4947,1
4948,0
4949,1
4950,1
4951,1
4952,1
4953,1
4954,1
4955,0
4956,1
4957,1
4958,0
4959,0
4960,1
4961,1
4962,1
4963,0
4964,1
4965,0
4966,1
4967,0
4968,1
4969,0
4970,0
4971,1
4972,1
4973,1
4974,1
4975,0
4976,1
4977,0
4978,0
4979,1
4980,0
4981,0
4982,0
4983,0
4984,1
4985,1
4986,1
4987,1
4988,1
4989,0
4990,0
4991,1
4992,0
4993,1
4994,0
4995,1
4996,1
4997,1
4998,1
4999,0
5000,1
5001,1
5002,1
5003,0
5004,1
5005,0
5006,1
5007,0
5008,1
5009,0
5010,0
5011,1
5012,1
5013,1
5014,1
5015,1
5016,0
5017,1
5018,0
5019,0
5020,1
5021,1
5022,1
5023,1
5024,1
5025,1
5026,0
5027,1
5028,1
5029,0
5030,1
5031,1
5032,0
5033,1
5034,0
5035,0
5036,0
5037,0
5038,0
5039,1
5040,0
5041,1
5042,1
5043,0
5044,1
5045,1
5046,1
5047,1
5048,0
5049,0
5050,1
5051,0
5052,0
5053,1
5054,1
5055,1
5056,1
5057,1
5058,1
5059,0
5060,0
5061,1
5062,0
5063,1
5064,1
5065,1
5066,1
5067,0
5068,1
5069,1
5070,1
5071,1
5072,1
5073,1
5074,1
5075,1
5076,1
5077,1
5078,0
5079,1
5080,1
5081,1
5082,1
5083,0
5084,0
5085,0
5086,0
5087,0
5088,0
5089,1
5090,1
5091,1
5092,1
5093,1
5094,1
5095,0
5096,1
5097,1
5098,0
5099,1
5100,1
5101,0
5102,1
5103,0
5104,1
5105,1
5106,0
5107,0
5108,1
5109,1
5110,0
5111,1
5112,1
5113,0
5114,0
5115,0
5116,0
5117,1
5118,1
5119,0
5120,1
5121,1
5122,1
5123,0
5124,1
5125,1
5126,1
5127,1
5128,1
5129,0
5130,1
5131,1
5132,1
5133,1
5134,0
5135,0
5136,1
5137,0
5138,1
5139,0
5140,1
5141,1
5142,1
5143,0
5144,0
5145,1
5146,0
5147,0
5148,1
5149,1
5150,1
5151,1
5152,1
5153,0
5154,1
5155,1
5156,1
5157,1
5158,0
5159,0
5160,0
5161,0
5162,0
5163,1
5164,1
5165,1
5166,1
5167,0
5168,0
5169,1
5170,0
5171,0
5172,0
5173,1
5174,1
5175,1
5176,1
5177,1
5178,0
5179,1
5180,1
5181,1
5182,1
5183,0
5184,1
5185,1
5186,1
5187,0
5188,1
5189,1
5190,1
5191,1
5192,1
5193,1
5194,1
5195,1
5196,0
5197,0
5198,1
5199,0
5200,0
5201,1
5202,0
5203,1
5204,1
5205,1
5206,1
5207,1
5208,0
5209,1
5210,1
5211,1
5212,1
5213,1
5214,1
5215,1
5216,1
5217,0
5218,0
5219,1
5220,1
5221,0
5222,1
5223,1
5224,1
5225,1
5226,0
5227,1
5228,1
5229,1
5230,0
5231,1
5232,0
5233,0
5234,1
5235,1
5236,0
5237,1
5238,1
5239,1
5240,0
5241,1
5242,1
5243,1
5244,1
5245,1
5246,1
5247,0
5248,0
5249,1
5250,1
5251,1
5252,1
5253,1
5254,1
5255,0
5256,1
5257,0
5258,0
5259,1
5260,0
5261,1
5262,0
5263,1
5264,1
5265,1
5266,0
5267,1
5268,1
5269,0
5270,1
5271,1
5272,1
5273,1
5274,0
5275,0
5276,0
5277,1
5278,1
5279,1
5280,1
5281,1
5282,0
5283,0
5284,1
5285,0
5286,0
5287,0
5288,1
5289,1
5290,1
5291,1
5292,1
5293,1
5294,1
5295,1
5296,1
5297,1
5298,1
5299,1
5300,1
5301,1
5302,1
5303,1
5304,1
5305,1
5306,1
5307,0
5308,1
5309,0
5310,1
5311,1
5312,0
5313,1
5314,1
5315,1
5316,0
5317,0
5318,1
5319,0
5320,1
5321,1
5322,0
5323,1
5324,0
5325,0
5326,1
5327,0
5328,1
5329,1
5330,1
5331,1
5332,1
5333,1
5334,1
5335,1
5336,1
5337,0
5338,1
5339,0
5340,1
5341,1
5342,1
5343,0
5344,0
5345,1
5346,1
5347,1
5348,1
5349,1
5350,1
5351,0
5352,1
5353,0
5354,1
5355,1
5356,0
5357,1
5358,0
5359,1
5360,0
5361,1
5362,1
5363,1
5364,1
5365,1
5366,1
5367,1
5368,1
5369,1
5370,1
5371,1
5372,1
5373,0
5374,1
5375,1
5376,0
5377,1
5378,0
5379,1
5380,1
5381,1
5382,0
5383,1
5384,1
5385,1
5386,0
5387,0
5388,0
5389,1
5390,0
5391,0
5392,1
5393,0
5394,1
5395,1
5396,0
5397,1
5398,1
5399,1
5400,0
5401,1
5402,1
5403,0
5404,0
5405,1
5406,1
5407,1
5408,1
5409,1
5410,0
5411,1
5412,1
5413,1
5414,0
5415,0
5416,1
5417,0
5418,0
5419,0
5420,0
5421,0
5422,1
5423,0
5424,0
5425,0
5426,0
5427,1
5428,1
5429,0
5430,1
5431,1
5432,1
5433,1
5434,0
5435,1
5436,1
5437,1
5438,1
5439,1
5440,1
5441,1
5442,0
5443,1
5444,1
5445,0
5446,0
5447,1
5448,0
5449,1
5450,1
5451,1
5452,1
5453,1
5454,1
5455,1
5456,1
5457,1
5458,1
5459,1
5460,0
5461,1
5462,1
5463,1
5464,1
5465,1
5466,1
5467,1
5468,1
5469,1
5470,1
5471,1
5472,0
5473,0
5474,1
5475,1
5476,0
5477,0
5478,1
5479,1
5480,1
5481,0
5482,0
5483,0
5484,1
5485,1
5486,1
5487,0
5488,1
5489,0
5490,0
5491,1
5492,0
5493,0
5494,1
5495,0
5496,1
5497,1
5498,1
5499,1
5500,1
5501,1
5502,1
5503,1
5504,0
5505,0
5506,0
5507,0
5508,1
5509,1
5510,1
5511,0
5512,0
5513,1
5514,1
5515,1
5516,1
5517,0
5518,1
5519,0
5520,1
5521,1
5522,1
5523,1
5524,1
5525,1
5526,1
5527,1
5528,0
5529,1
5530,1
5531,1
5532,1
5533,1
5534,1
5535,1
5536,0
5537,0
5538,0
5539,1
5540,0
5541,1
5542,1
5543,1
5544,0
5545,1
5546,1
5547,1
5548,0
5549,0
5550,0
5551,0
5552,1
5553,1
5554,1
5555,1
5556,0
5557,1
5558,0
5559,1
5560,0
5561,1
5562,1
5563,0
5564,0
5565,1
5566,0
5567,0
5568,1
5569,1
5570,1
5571,1
5572,1
5573,1
5574,1
5575,0
5576,0
5577,1
5578,1
5579,1
5580,1
5581,0
5582,1
5583,0
5584,0
5585,1
5586,0
5587,1
5588,1
5589,1
5590,1
5591,1
5592,1
5593,1
5594,1
5595,0
5596,1
5597,1
5598,1
5599,1
5600,1
5601,0
5602,0
5603,1
5604,1
5605,1
5606,1
5607,1
5608,1
5609,0
5610,1
5611,0
5612,1
5613,0
5614,0
5615,1
5616,1
5617,1
5618,0
5619,0
5620,1
5621,1
5622,0
5623,1
5624,0
5625,1
5626,1
5627,1
5628,1
5629,1
5630,0
5631,1
5632,0
5633,1
5634,0
5635,1
5636,1
5637,0
5638,1
5639,1
5640,1
5641,1
5642,1
5643,1
5644,0
5645,1
5646,1
5647,1
5648,0
5649,1
5650,1
5651,0
5652,1
5653,1
5654,0
5655,1
5656,1
5657,0
5658,1
5659,1
5660,1
5661,1
5662,0
5663,0
5664,1
5665,0
5666,0
5667,1
5668,1
5669,1
5670,1
5671,1
5672,1
5673,1
5674,1
5675,1
5676,1
5677,1
5678,1
5679,1
5680,1
5681,1
5682,1
5683,1
5684,0
5685,0
5686,1
5687,1
5688,0
5689,1
5690,0
5691,1
5692,1
5693,1
5694,1
5695,1
5696,0
5697,1
5698,0
5699,0
5700,1
5701,1
5702,0
5703,1
5704,0
5705,1
5706,1
5707,1
5708,0
5709,1
5710,1
5711,0
5712,0
5713,0
5714,0
5715,0
5716,1
5717,0
5718,1
5719,1
5720,0
5721,1
5722,1
5723,1
5724,0
5725,0
5726,1
5727,0
5728,1
5729,1
5730,0
5731,1
5732,1
5733,1
5734,1
5735,0
5736,1
5737,0
5738,1
5739,1
5740,1
5741,1
5742,0
5743,1
5744,0
5745,0
5746,0
5747,1
5748,0
5749,0
5750,0
5751,1
5752,1
5753,0
5754,1
5755,1
5756,1
5757,1
5758,1
5759,1
5760,0
5761,1
5762,0
5763,0
5764,0
5765,1
5766,1
5767,1
5768,1
5769,0
5770,1
5771,0
5772,1
5773,1
5774,1
5775,0
5776,1
5777,1
5778,1
5779,1
5780,1
5781,1
5782,1
5783,0
5784,1
5785,1
5786,1
5787,0
5788,1
5789,1
5790,1
5791,1
5792,1
5793,1
5794,1
5795,1
